Set,Bonafide Or Spoof,Language,Singer,Title,Model,Url
T02,bonafide,Mandarin,Na_Ying,Na_Ying_mock_track_143,N/A,https://example.invalid/mock/t02/bonafide/143
T02,bonafide,Mandarin,GEM,GEM_mock_track_144,N/A,https://example.invalid/mock/t02/bonafide/144
T02,bonafide,Mandarin,Bella_Yao,Bella_Yao_mock_track_145,N/A,https://example.invalid/mock/t02/bonafide/145
T02,bonafide,Mandarin,Zhou_Shen,Zhou_Shen_mock_track_146,N/A,https://example.invalid/mock/t02/bonafide/146
T02,bonafide,Mandarin,Li_Jian,Li_Jian_mock_track_147,N/A,https://example.invalid/mock/t02/bonafide/147
T02,bonafide,Mandarin,Na_Ying,Na_Ying_mock_track_148,N/A,https://example.invalid/mock/t02/bonafide/148
T02,bonafide,Mandarin,GEM,GEM_mock_track_149,N/A,https://example.invalid/mock/t02/bonafide/149
T02,bonafide,Mandarin,Bella_Yao,Bella_Yao_mock_track_150,N/A,https://example.invalid/mock/t02/bonafide/150
T02,spoof,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_001,Sovits4.0,https://example.invalid/mock/t02/spoof/001
T02,spoof,Cantonese,Li_Jian,Li_Jian_mock_track_002,DiffSinger,https://example.invalid/mock/t02/spoof/002
T02,spoof,Cantonese,Na_Ying,Na_Ying_mock_track_003,DiffSinger,https://example.invalid/mock/t02/spoof/003
T02,spoof,Cantonese,GEM,GEM_mock_track_004,RVC,https://example.invalid/mock/t02/spoof/004
T02,spoof,Cantonese,Bella_Yao,Bella_Yao_mock_track_005,so-vits-svc,https://example.invalid/mock/t02/spoof/005
T02,spoof,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_006,Sovits4.0,https://example.invalid/mock/t02/spoof/006
T02,spoof,Cantonese,Li_Jian,Li_Jian_mock_track_007,DiffSinger,https://example.invalid/mock/t02/spoof/007
T02,spoof,Cantonese,Na_Ying,Na_Ying_mock_track_008,DiffSinger,https://example.invalid/mock/t02/spoof/008
T02,spoof,Cantonese,GEM,GEM_mock_track_009,RVC,https://example.invalid/mock/t02/spoof/009
T02,spoof,Cantonese,Bella_Yao,Bella_Yao_mock_track_010,so-vits-svc,https://example.invalid/mock/t02/spoof/010
T02,spoof,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_011,Sovits4.0,https://example.invalid/mock/t02/spoof/011
T02,spoof,Cantonese,Li_Jian,Li_Jian_mock_track_012,DiffSinger,https://example.invalid/mock/t02/spoof/012
T02,spoof,Cantonese,Na_Ying,Na_Ying_mock_track_013,DiffSinger,https://example.invalid/mock/t02/spoof/013
T02,spoof,Cantonese,GEM,GEM_mock_track_014,RVC,https://example.invalid/mock/t02/spoof/014
T02,spoof,Cantonese,Bella_Yao,Bella_Yao_mock_track_015,so-vits-svc,https://example.invalid/mock/t02/spoof/015
T02,spoof,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_016,Sovits4.0,https://example.invalid/mock/t02/spoof/016
T02,spoof,Cantonese,Li_Jian,Li_Jian_mock_track_017,DiffSinger,https://example.invalid/mock/t02/spoof/017
T02,spoof,Cantonese,Na_Ying,Na_Ying_mock_track_018,DiffSinger,https://example.invalid/mock/t02/spoof/018
T02,spoof,Cantonese,GEM,GEM_mock_track_019,RVC,https://example.invalid/mock/t02/spoof/019
T02,spoof,Cantonese,Bella_Yao,Bella_Yao_mock_track_020,so-vits-svc,https://example.invalid/mock/t02/spoof/020
T02,spoof,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_021,Sovits4.0,https://example.invalid/mock/t02/spoof/021
T02,spoof,Cantonese,Li_Jian,Li_Jian_mock_track_022,DiffSinger,https://example.invalid/mock/t02/spoof/022
T02,spoof,Cantonese,Na_Ying,Na_Ying_mock_track_023,DiffSinger,https://example.invalid/mock/t02/spoof/023
T02,spoof,Cantonese,GEM,GEM_mock_track_024,RVC,https://example.invalid/mock/t02/spoof/024
T02,spoof,Cantonese,Bella_Yao,Bella_Yao_mock_track_025,so-vits-svc,https://example.invalid/mock/t02/spoof/025
T02,spoof,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_026,Sovits4.0,https://example.invalid/mock/t02/spoof/026
T02,spoof,Cantonese,Li_Jian,Li_Jian_mock_track_027,DiffSinger,https://example.invalid/mock/t02/spoof/027
T02,spoof,Cantonese,Na_Ying,Na_Ying_mock_track_028,DiffSinger,https://example.invalid/mock/t02/spoof/028
T02,spoof,Cantonese,GEM,GEM_mock_track_029,RVC,https://example.invalid/mock/t02/spoof/029
T02,spoof,Cantonese,Bella_Yao,Bella_Yao_mock_track_030,so-vits-svc,https://example.invalid/mock/t02/spoof/030
T02,spoof,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_031,Sovits4.0,https://example.invalid/mock/t02/spoof/031
T02,spoof,Cantonese,Li_Jian,Li_Jian_mock_track_032,DiffSinger,https://example.invalid/mock/t02/spoof/032
T02,spoof,Cantonese,Na_Ying,Na_Ying_mock_track_033,DiffSinger,https://example.invalid/mock/t02/spoof/033
T02,spoof,Cantonese,GEM,GEM_mock_track_034,RVC,https://example.invalid/mock/t02/spoof/034
T02,spoof,Cantonese,Bella_Yao,Bella_Yao_mock_track_035,so-vits-svc,https://example.invalid/mock/t02/spoof/035
T02,spoof,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_036,Sovits4.0,https://example.invalid/mock/t02/spoof/036
T02,spoof,Cantonese,Li_Jian,Li_Jian_mock_track_037,DiffSinger,https://example.invalid/mock/t02/spoof/037
T02,spoof,Cantonese,Na_Ying,Na_Ying_mock_track_038,DiffSinger,https://example.invalid/mock/t02/spoof/038
T02,spoof,Cantonese,GEM,GEM_mock_track_039,RVC,https://example.invalid/mock/t02/spoof/039
T02,spoof,Cantonese,Bella_Yao,Bella_Yao_mock_track_040,so-vits-svc,https://example.invalid/mock/t02/spoof/040
T02,spoof,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_041,Sovits4.0,https://example.invalid/mock/t02/spoof/041
T02,spoof,Cantonese,Li_Jian,Li_Jian_mock_track_042,DiffSinger,https://example.invalid/mock/t02/spoof/042
T02,spoof,Cantonese,Na_Ying,Na_Ying_mock_track_043,DiffSinger,https://example.invalid/mock/t02/spoof/043
T02,spoof,Cantonese,GEM,GEM_mock_track_044,RVC,https://example.invalid/mock/t02/spoof/044
T02,spoof,Cantonese,Bella_Yao,Bella_Yao_mock_track_045,so-vits-svc,https://example.invalid/mock/t02/spoof/045
T02,spoof,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_046,Sovits4.0,https://example.invalid/mock/t02/spoof/046
T02,spoof,Cantonese,Li_Jian,Li_Jian_mock_track_047,DiffSinger,https://example.invalid/mock/t02/spoof/047
T02,spoof,Cantonese,Na_Ying,Na_Ying_mock_track_048,DiffSinger,https://example.invalid/mock/t02/spoof/048
T02,spoof,Cantonese,GEM,GEM_mock_track_049,RVC,https://example.invalid/mock/t02/spoof/049
T02,spoof,Cantonese,Bella_Yao,Bella_Yao_mock_track_050,so-vits-svc,https://example.invalid/mock/t02/spoof/050
T02,spoof,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_051,Sovits4.0,https://example.invalid/mock/t02/spoof/051
T02,spoof,Cantonese,Li_Jian,Li_Jian_mock_track_052,DiffSinger,https://example.invalid/mock/t02/spoof/052
T02,spoof,Cantonese,Na_Ying,Na_Ying_mock_track_053,DiffSinger,https://example.invalid/mock/t02/spoof/053
T02,spoof,Cantonese,GEM,GEM_mock_track_054,RVC,https://example.invalid/mock/t02/spoof/054
T02,spoof,Cantonese,Bella_Yao,Bella_Yao_mock_track_055,so-vits-svc,https://example.invalid/mock/t02/spoof/055
T02,spoof,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_056,Sovits4.0,https://example.invalid/mock/t02/spoof/056
T02,spoof,Cantonese,Li_Jian,Li_Jian_mock_track_057,DiffSinger,https://example.invalid/mock/t02/spoof/057
T02,spoof,Cantonese,Na_Ying,Na_Ying_mock_track_058,DiffSinger,https://example.invalid/mock/t02/spoof/058
T02,spoof,Cantonese,GEM,GEM_mock_track_059,RVC,https://example.invalid/mock/t02/spoof/059
T02,spoof,Cantonese,Bella_Yao,Bella_Yao_mock_track_060,so-vits-svc,https://example.invalid/mock/t02/spoof/060
T02,spoof,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_061,Sovits4.0,https://example.invalid/mock/t02/spoof/061
T02,spoof,Cantonese,Li_Jian,Li_Jian_mock_track_062,DiffSinger,https://example.invalid/mock/t02/spoof/062
T02,spoof,Cantonese,Na_Ying,Na_Ying_mock_track_063,DiffSinger,https://example.invalid/mock/t02/spoof/063
T02,spoof,Cantonese,GEM,GEM_mock_track_064,RVC,https://example.invalid/mock/t02/spoof/064
T02,spoof,Cantonese,Bella_Yao,Bella_Yao_mock_track_065,so-vits-svc,https://example.invalid/mock/t02/spoof/065
T02,spoof,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_066,Sovits4.0,https://example.invalid/mock/t02/spoof/066
T02,spoof,Cantonese,Li_Jian,Li_Jian_mock_track_067,DiffSinger,https://example.invalid/mock/t02/spoof/067
T02,spoof,Cantonese,Na_Ying,Na_Ying_mock_track_068,DiffSinger,https://example.invalid/mock/t02/spoof/068
T02,spoof,Cantonese,GEM,GEM_mock_track_069,RVC,https://example.invalid/mock/t02/spoof/069
T02,spoof,Cantonese,Bella_Yao,Bella_Yao_mock_track_070,so-vits-svc,https://example.invalid/mock/t02/spoof/070
T02,spoof,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_071,Sovits4.0,https://example.invalid/mock/t02/spoof/071
T02,spoof,Cantonese,Li_Jian,Li_Jian_mock_track_072,DiffSinger,https://example.invalid/mock/t02/spoof/072
T02,spoof,Cantonese,Na_Ying,Na_Ying_mock_track_073,DiffSinger,https://example.invalid/mock/t02/spoof/073
T02,spoof,Cantonese,GEM,GEM_mock_track_074,RVC,https://example.invalid/mock/t02/spoof/074
T02,spoof,Cantonese,Bella_Yao,Bella_Yao_mock_track_075,so-vits-svc,https://example.invalid/mock/t02/spoof/075
T02,spoof,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_076,Sovits4.0,https://example.invalid/mock/t02/spoof/076
T02,spoof,Cantonese,Li_Jian,Li_Jian_mock_track_077,DiffSinger,https://example.invalid/mock/t02/spoof/077
T02,spoof,Cantonese,Na_Ying,Na_Ying_mock_track_078,DiffSinger,https://example.invalid/mock/t02/spoof/078
T02,spoof,Cantonese,GEM,GEM_mock_track_079,RVC,https://example.invalid/mock/t02/spoof/079
T02,spoof,Cantonese,Bella_Yao,Bella_Yao_mock_track_080,so-vits-svc,https://example.invalid/mock/t02/spoof/080
T02,spoof,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_081,Sovits4.0,https://example.invalid/mock/t02/spoof/081
T02,spoof,Cantonese,Li_Jian,Li_Jian_mock_track_082,DiffSinger,https://example.invalid/mock/t02/spoof/082
T02,spoof,Cantonese,Na_Ying,Na_Ying_mock_track_083,DiffSinger,https://example.invalid/mock/t02/spoof/083
T02,spoof,Cantonese,GEM,GEM_mock_track_084,RVC,https://example.invalid/mock/t02/spoof/084
T02,spoof,Cantonese,Bella_Yao,Bella_Yao_mock_track_085,so-vits-svc,https://example.invalid/mock/t02/spoof/085
T02,spoof,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_086,Sovits4.0,https://example.invalid/mock/t02/spoof/086
T02,spoof,Cantonese,Li_Jian,Li_Jian_mock_track_087,DiffSinger,https://example.invalid/mock/t02/spoof/087
T02,spoof,Cantonese,Na_Ying,Na_Ying_mock_track_088,DiffSinger,https://example.invalid/mock/t02/spoof/088
T02,spoof,Cantonese,GEM,GEM_mock_track_089,RVC,https://example.invalid/mock/t02/spoof/089
T02,spoof,Cantonese,Bella_Yao,Bella_Yao_mock_track_090,so-vits-svc,https://example.invalid/mock/t02/spoof/090
T02,spoof,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_091,Sovits4.0,https://example.invalid/mock/t02/spoof/091
T02,spoof,Cantonese,Li_Jian,Li_Jian_mock_track_092,DiffSinger,https://example.invalid/mock/t02/spoof/092
T02,spoof,Cantonese,Na_Ying,Na_Ying_mock_track_093,DiffSinger,https://example.invalid/mock/t02/spoof/093
T02,spoof,Cantonese,GEM,GEM_mock_track_094,RVC,https://example.invalid/mock/t02/spoof/094
T02,spoof,Cantonese,Bella_Yao,Bella_Yao_mock_track_095,so-vits-svc,https://example.invalid/mock/t02/spoof/095
T02,spoof,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_096,Sovits4.0,https://example.invalid/mock/t02/spoof/096
T02,spoof,Cantonese,Li_Jian,Li_Jian_mock_track_097,DiffSinger,https://example.invalid/mock/t02/spoof/097
T02,spoof,Cantonese,Na_Ying,Na_Ying_mock_track_098,DiffSinger,https://example.invalid/mock/t02/spoof/098
T02,spoof,Cantonese,GEM,GEM_mock_track_099,RVC,https://example.invalid/mock/t02/spoof/099
T02,spoof,Cantonese,Bella_Yao,Bella_Yao_mock_track_100,so-vits-svc,https://example.invalid/mock/t02/spoof/100
T02,spoof,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_101,Sovits4.0,https://example.invalid/mock/t02/spoof/101
T02,spoof,Cantonese,Li_Jian,Li_Jian_mock_track_102,DiffSinger,https://example.invalid/mock/t02/spoof/102
T02,spoof,Cantonese,Na_Ying,Na_Ying_mock_track_103,DiffSinger,https://example.invalid/mock/t02/spoof/103
T02,spoof,Cantonese,GEM,GEM_mock_track_104,RVC,https://example.invalid/mock/t02/spoof/104
T02,spoof,Cantonese,Bella_Yao,Bella_Yao_mock_track_105,so-vits-svc,https://example.invalid/mock/t02/spoof/105
T02,spoof,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_106,Sovits4.0,https://example.invalid/mock/t02/spoof/106
T02,spoof,Cantonese,Li_Jian,Li_Jian_mock_track_107,DiffSinger,https://example.invalid/mock/t02/spoof/107
T02,spoof,Cantonese,Na_Ying,Na_Ying_mock_track_108,DiffSinger,https://example.invalid/mock/t02/spoof/108
T02,spoof,Cantonese,GEM,GEM_mock_track_109,RVC,https://example.invalid/mock/t02/spoof/109
T02,spoof,Cantonese,Bella_Yao,Bella_Yao_mock_track_110,so-vits-svc,https://example.invalid/mock/t02/spoof/110
T02,spoof,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_111,Sovits4.0,https://example.invalid/mock/t02/spoof/111
T02,spoof,Cantonese,Li_Jian,Li_Jian_mock_track_112,DiffSinger,https://example.invalid/mock/t02/spoof/112
T02,spoof,Cantonese,Na_Ying,Na_Ying_mock_track_113,DiffSinger,https://example.invalid/mock/t02/spoof/113
T02,spoof,Cantonese,GEM,GEM_mock_track_114,RVC,https://example.invalid/mock/t02/spoof/114
T02,spoof,Cantonese,Bella_Yao,Bella_Yao_mock_track_115,so-vits-svc,https://example.invalid/mock/t02/spoof/115
T02,spoof,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_116,Sovits4.0,https://example.invalid/mock/t02/spoof/116
T02,spoof,Cantonese,Li_Jian,Li_Jian_mock_track_117,DiffSinger,https://example.invalid/mock/t02/spoof/117
T02,spoof,Cantonese,Na_Ying,Na_Ying_mock_track_118,DiffSinger,https://example.invalid/mock/t02/spoof/118
T02,spoof,Cantonese,GEM,GEM_mock_track_119,RVC,https://example.invalid/mock/t02/spoof/119
T02,spoof,Cantonese,Bella_Yao,Bella_Yao_mock_track_120,so-vits-svc,https://example.invalid/mock/t02/spoof/120
T02,spoof,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_121,Sovits4.0,https://example.invalid/mock/t02/spoof/121
T02,spoof,Cantonese,Li_Jian,Li_Jian_mock_track_122,DiffSinger,https://example.invalid/mock/t02/spoof/122
T02,spoof,Cantonese,Na_Ying,Na_Ying_mock_track_123,DiffSinger,https://example.invalid/mock/t02/spoof/123
T02,spoof,Cantonese,GEM,GEM_mock_track_124,RVC,https://example.invalid/mock/t02/spoof/124
T02,spoof,Cantonese,Bella_Yao,Bella_Yao_mock_track_125,so-vits-svc,https://example.invalid/mock/t02/spoof/125
T02,spoof,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_126,Sovits4.0,https://example.invalid/mock/t02/spoof/126
T02,spoof,Cantonese,Li_Jian,Li_Jian_mock_track_127,DiffSinger,https://example.invalid/mock/t02/spoof/127
T02,spoof,Cantonese,Na_Ying,Na_Ying_mock_track_128,DiffSinger,https://example.invalid/mock/t02/spoof/128
T02,spoof,Cantonese,GEM,GEM_mock_track_129,RVC,https://example.invalid/mock/t02/spoof/129
T02,spoof,Cantonese,Bella_Yao,Bella_Yao_mock_track_130,so-vits-svc,https://example.invalid/mock/t02/spoof/130
T02,spoof,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_131,Sovits4.0,https://example.invalid/mock/t02/spoof/131
T02,spoof,Cantonese,Li_Jian,Li_Jian_mock_track_132,DiffSinger,https://example.invalid/mock/t02/spoof/132
T02,spoof,Cantonese,Na_Ying,Na_Ying_mock_track_133,DiffSinger,https://example.invalid/mock/t02/spoof/133
T02,spoof,Cantonese,GEM,GEM_mock_track_134,RVC,https://example.invalid/mock/t02/spoof/134
T02,spoof,Cantonese,Bella_Yao,Bella_Yao_mock_track_135,so-vits-svc,https://example.invalid/mock/t02/spoof/135
T02,spoof,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_136,Sovits4.0,https://example.invalid/mock/t02/spoof/136
T02,spoof,Cantonese,Li_Jian,Li_Jian_mock_track_137,DiffSinger,https://example.invalid/mock/t02/spoof/137
T02,spoof,Cantonese,Na_Ying,Na_Ying_mock_track_138,DiffSinger,https://example.invalid/mock/t02/spoof/138
T02,spoof,Cantonese,GEM,GEM_mock_track_139,RVC,https://example.invalid/mock/t02/spoof/139
T02,spoof,Cantonese,Bella_Yao,Bella_Yao_mock_track_140,so-vits-svc,https://example.invalid/mock/t02/spoof/140
T02,spoof,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_141,Sovits4.0,https://example.invalid/mock/t02/spoof/141
T02,spoof,Cantonese,Li_Jian,Li_Jian_mock_track_142,DiffSinger,https://example.invalid/mock/t02/spoof/142
T02,spoof,Cantonese,Na_Ying,Na_Ying_mock_track_143,DiffSinger,https://example.invalid/mock/t02/spoof/143
T02,spoof,Cantonese,GEM,GEM_mock_track_144,RVC,https://example.invalid/mock/t02/spoof/144
T02,spoof,Cantonese,Bella_Yao,Bella_Yao_mock_track_145,so-vits-svc,https://example.invalid/mock/t02/spoof/145
T02,spoof,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_146,Sovits4.0,https://example.invalid/mock/t02/spoof/146
T02,spoof,Cantonese,Li_Jian,Li_Jian_mock_track_147,DiffSinger,https://example.invalid/mock/t02/spoof/147
T02,spoof,Cantonese,Na_Ying,Na_Ying_mock_track_148,DiffSinger,https://example.invalid/mock/t02/spoof/148
T02,spoof,Cantonese,GEM,GEM_mock_track_149,RVC,https://example.invalid/mock/t02/spoof/149
T02,spoof,Cantonese,Bella_Yao,Bella_Yao_mock_track_150,so-vits-svc,https://example.invalid/mock/t02/spoof/150
T03,bonafide,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_001,N/A,https://example.invalid/mock/t03/bonafide/001
T03,bonafide,Cantonese,Li_Jian,Li_Jian_mock_track_002,N/A,https://example.invalid/mock/t03/bonafide/002
T03,bonafide,Cantonese,Na_Ying,Na_Ying_mock_track_003,N/A,https://example.invalid/mock/t03/bonafide/003
T03,bonafide,Cantonese,GEM,GEM_mock_track_004,N/A,https://example.invalid/mock/t03/bonafide/004
T03,bonafide,Cantonese,Bella_Yao,Bella_Yao_mock_track_005,N/A,https://example.invalid/mock/t03/bonafide/005
T03,bonafide,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_006,N/A,https://example.invalid/mock/t03/bonafide/006
T03,bonafide,Cantonese,Li_Jian,Li_Jian_mock_track_007,N/A,https://example.invalid/mock/t03/bonafide/007
T03,bonafide,Cantonese,Na_Ying,Na_Ying_mock_track_008,N/A,https://example.invalid/mock/t03/bonafide/008
T03,bonafide,Cantonese,GEM,GEM_mock_track_009,N/A,https://example.invalid/mock/t03/bonafide/009
T03,bonafide,Cantonese,Bella_Yao,Bella_Yao_mock_track_010,N/A,https://example.invalid/mock/t03/bonafide/010
T03,bonafide,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_011,N/A,https://example.invalid/mock/t03/bonafide/011
T03,bonafide,Cantonese,Li_Jian,Li_Jian_mock_track_012,N/A,https://example.invalid/mock/t03/bonafide/012
T03,bonafide,Cantonese,Na_Ying,Na_Ying_mock_track_013,N/A,https://example.invalid/mock/t03/bonafide/013
T03,bonafide,Cantonese,GEM,GEM_mock_track_014,N/A,https://example.invalid/mock/t03/bonafide/014
T03,bonafide,Cantonese,Bella_Yao,Bella_Yao_mock_track_015,N/A,https://example.invalid/mock/t03/bonafide/015
T03,bonafide,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_016,N/A,https://example.invalid/mock/t03/bonafide/016
T03,bonafide,Cantonese,Li_Jian,Li_Jian_mock_track_017,N/A,https://example.invalid/mock/t03/bonafide/017
T03,bonafide,Cantonese,Na_Ying,Na_Ying_mock_track_018,N/A,https://example.invalid/mock/t03/bonafide/018
T03,bonafide,Cantonese,GEM,GEM_mock_track_019,N/A,https://example.invalid/mock/t03/bonafide/019
T03,bonafide,Cantonese,Bella_Yao,Bella_Yao_mock_track_020,N/A,https://example.invalid/mock/t03/bonafide/020
T03,bonafide,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_021,N/A,https://example.invalid/mock/t03/bonafide/021
T03,bonafide,Cantonese,Li_Jian,Li_Jian_mock_track_022,N/A,https://example.invalid/mock/t03/bonafide/022
T03,bonafide,Cantonese,Na_Ying,Na_Ying_mock_track_023,N/A,https://example.invalid/mock/t03/bonafide/023
T03,bonafide,Cantonese,GEM,GEM_mock_track_024,N/A,https://example.invalid/mock/t03/bonafide/024
T03,bonafide,Cantonese,Bella_Yao,Bella_Yao_mock_track_025,N/A,https://example.invalid/mock/t03/bonafide/025
T03,bonafide,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_026,N/A,https://example.invalid/mock/t03/bonafide/026
T03,bonafide,Cantonese,Li_Jian,Li_Jian_mock_track_027,N/A,https://example.invalid/mock/t03/bonafide/027
T03,bonafide,Cantonese,Na_Ying,Na_Ying_mock_track_028,N/A,https://example.invalid/mock/t03/bonafide/028
T03,bonafide,Cantonese,GEM,GEM_mock_track_029,N/A,https://example.invalid/mock/t03/bonafide/029
T03,bonafide,Cantonese,Bella_Yao,Bella_Yao_mock_track_030,N/A,https://example.invalid/mock/t03/bonafide/030
T03,bonafide,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_031,N/A,https://example.invalid/mock/t03/bonafide/031
T03,bonafide,Cantonese,Li_Jian,Li_Jian_mock_track_032,N/A,https://example.invalid/mock/t03/bonafide/032
T03,bonafide,Cantonese,Na_Ying,Na_Ying_mock_track_033,N/A,https://example.invalid/mock/t03/bonafide/033
T03,bonafide,Cantonese,GEM,GEM_mock_track_034,N/A,https://example.invalid/mock/t03/bonafide/034
T03,bonafide,Cantonese,Bella_Yao,Bella_Yao_mock_track_035,N/A,https://example.invalid/mock/t03/bonafide/035
T03,bonafide,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_036,N/A,https://example.invalid/mock/t03/bonafide/036
T03,bonafide,Cantonese,Li_Jian,Li_Jian_mock_track_037,N/A,https://example.invalid/mock/t03/bonafide/037
T03,bonafide,Cantonese,Na_Ying,Na_Ying_mock_track_038,N/A,https://example.invalid/mock/t03/bonafide/038
T03,bonafide,Cantonese,GEM,GEM_mock_track_039,N/A,https://example.invalid/mock/t03/bonafide/039
T03,bonafide,Cantonese,Bella_Yao,Bella_Yao_mock_track_040,N/A,https://example.invalid/mock/t03/bonafide/040
T03,bonafide,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_041,N/A,https://example.invalid/mock/t03/bonafide/041
T03,bonafide,Cantonese,Li_Jian,Li_Jian_mock_track_042,N/A,https://example.invalid/mock/t03/bonafide/042
T03,bonafide,Cantonese,Na_Ying,Na_Ying_mock_track_043,N/A,https://example.invalid/mock/t03/bonafide/043
T03,bonafide,Cantonese,GEM,GEM_mock_track_044,N/A,https://example.invalid/mock/t03/bonafide/044
T03,bonafide,Cantonese,Bella_Yao,Bella_Yao_mock_track_045,N/A,https://example.invalid/mock/t03/bonafide/045
T03,bonafide,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_046,N/A,https://example.invalid/mock/t03/bonafide/046
T03,bonafide,Cantonese,Li_Jian,Li_Jian_mock_track_047,N/A,https://example.invalid/mock/t03/bonafide/047
T03,bonafide,Cantonese,Na_Ying,Na_Ying_mock_track_048,N/A,https://example.invalid/mock/t03/bonafide/048
T03,bonafide,Cantonese,GEM,GEM_mock_track_049,N/A,https://example.invalid/mock/t03/bonafide/049
T03,bonafide,Cantonese,Bella_Yao,Bella_Yao_mock_track_050,N/A,https://example.invalid/mock/t03/bonafide/050
T03,bonafide,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_051,N/A,https://example.invalid/mock/t03/bonafide/051
T03,bonafide,Cantonese,Li_Jian,Li_Jian_mock_track_052,N/A,https://example.invalid/mock/t03/bonafide/052
T03,bonafide,Cantonese,Na_Ying,Na_Ying_mock_track_053,N/A,https://example.invalid/mock/t03/bonafide/053
T03,bonafide,Cantonese,GEM,GEM_mock_track_054,N/A,https://example.invalid/mock/t03/bonafide/054
T03,bonafide,Cantonese,Bella_Yao,Bella_Yao_mock_track_055,N/A,https://example.invalid/mock/t03/bonafide/055
T03,bonafide,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_056,N/A,https://example.invalid/mock/t03/bonafide/056
T03,bonafide,Cantonese,Li_Jian,Li_Jian_mock_track_057,N/A,https://example.invalid/mock/t03/bonafide/057
T03,bonafide,Cantonese,Na_Ying,Na_Ying_mock_track_058,N/A,https://example.invalid/mock/t03/bonafide/058
T03,bonafide,Cantonese,GEM,GEM_mock_track_059,N/A,https://example.invalid/mock/t03/bonafide/059
T03,bonafide,Cantonese,Bella_Yao,Bella_Yao_mock_track_060,N/A,https://example.invalid/mock/t03/bonafide/060
T03,bonafide,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_061,N/A,https://example.invalid/mock/t03/bonafide/061
T03,bonafide,Cantonese,Li_Jian,Li_Jian_mock_track_062,N/A,https://example.invalid/mock/t03/bonafide/062
T03,bonafide,Cantonese,Na_Ying,Na_Ying_mock_track_063,N/A,https://example.invalid/mock/t03/bonafide/063
T03,bonafide,Cantonese,GEM,GEM_mock_track_064,N/A,https://example.invalid/mock/t03/bonafide/064
T03,bonafide,Cantonese,Bella_Yao,Bella_Yao_mock_track_065,N/A,https://example.invalid/mock/t03/bonafide/065
T03,bonafide,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_066,N/A,https://example.invalid/mock/t03/bonafide/066
T03,bonafide,Cantonese,Li_Jian,Li_Jian_mock_track_067,N/A,https://example.invalid/mock/t03/bonafide/067
T03,bonafide,Cantonese,Na_Ying,Na_Ying_mock_track_068,N/A,https://example.invalid/mock/t03/bonafide/068
T03,bonafide,Cantonese,GEM,GEM_mock_track_069,N/A,https://example.invalid/mock/t03/bonafide/069
T03,bonafide,Cantonese,Bella_Yao,Bella_Yao_mock_track_070,N/A,https://example.invalid/mock/t03/bonafide/070
T03,bonafide,Cantonese,Zhou_Shen,Zhou_Shen_mock_track_071,N/A,https://example.invalid/mock/t03/bonafide/071
T03,bonafide,Cantonese,Li_Jian,Li_Jian_mock_track_072,N/A,https://example.invalid/mock/t03/bonafide/072
